family,sequence,arm,stride,config_authority,config_sha256,shared_semantic_sha256,source_heads,run_ids,repetitions,ate_rmse_m_mean,ate_rmse_m_std,ate_rmse_m_median,ate_rmse_m_min,ate_rmse_m_max,est_wall_s_mean,est_wall_s_std,est_wall_s_median,est_wall_s_min,est_wall_s_max,est_cpu_s_mean,est_cpu_s_std,est_cpu_s_median,est_cpu_s_min,est_cpu_s_max,offline_wall_s_mean,offline_wall_s_std,offline_wall_s_median,offline_wall_s_min,offline_wall_s_max,peak_pss_mib_mean,peak_pss_mib_std,peak_pss_mib_median,peak_pss_mib_min,peak_pss_mib_max,final_pss_mib_mean,final_pss_mib_std,final_pss_mib_median,final_pss_mib_min,final_pss_mib_max,peak_uss_mib_mean,peak_uss_mib_std,peak_uss_mib_median,peak_uss_mib_min,peak_uss_mib_max,final_uss_mib_mean,final_uss_mib_std,final_uss_mib_median,final_uss_mib_min,final_uss_mib_max,rows,backend_rejected,visual_calls,visual_commits,final_validity
OXFORD,College_03,N-LIVO-STRIDE,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,P22-College_03-N-LIVO-STRIDE-r1-retry_cpu_affinity;P22-College_03-N-LIVO-STRIDE-r2-retry_cpu_affinity;P22-College_03-N-LIVO-STRIDE-r3-retry_cpu_affinity,3,0.07093333333333333,0.0028193773938387347,0.0711,0.0674,0.0743,83.59046370499993,0.7250909720640103,83.41535650699994,82.8030096019998,84.55302500600006,210.76850438766644,1.6572083337759789,210.7030136959989,208.77238492300063,212.8301145439998,124.40133333333333,0.901165664878307,124.472,123.264,125.468,5891.604817708333,22.37091325961248,5896.025390625,5862.2646484375,5916.5244140625,5891.604817708333,22.37091325961248,5896.025390625,5862.2646484375,5916.5244140625,5888.446614583333,22.32842622053543,5892.8125,5859.1796875,5913.34765625,5888.446614583333,22.32842622053543,5892.8125,5859.1796875,5913.34765625,2838;2838;2838,0;0;0,2839;2839;2839,2837;2837;2837,VALID_3_REPS
OXFORD,College_03,P-LIVO-STRIDE,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,P22-College_03-P-LIVO-STRIDE-r1-retry_cpu_affinity;P22-College_03-P-LIVO-STRIDE-r2-retry_cpu_affinity;P22-College_03-P-LIVO-STRIDE-r3-retry_cpu_affinity,3,0.1825,0.12777566278442856,0.0929,0.0914,0.3632,125.12248130800002,0.16231355499648858,125.15379876700004,124.90988871199977,125.30375644500025,315.24119439366683,1.2176937962428094,314.9482973600006,313.9180083410016,316.85727747999823,167.411,0.3095362122057184,167.541,166.984,167.708,5955.5029296875,14.852337753607445,5948.5830078125,5941.7880859375,5976.1376953125,5955.5029296875,14.852337753607445,5948.5830078125,5941.7880859375,5976.1376953125,5952.3203125,14.873010838966522,5945.328125,5938.63671875,5972.99609375,5952.3203125,14.873010838966522,5945.328125,5938.63671875,5972.99609375,2834;2834;2834,0;0;0,2834;2834;2834,2832;2831;2831,VALID_3_REPS
OXFORD,Palace_01,N-LIO,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,P22-Palace_01-N-LIO-r1-retry_cpu_affinity;P22-Palace_01-N-LIO-r2-retry_cpu_affinity;P22-Palace_01-N-LIO-r3-retry_cpu_affinity,3,0.0795,0.0,0.0795,0.0795,0.0795,70.21808171166666,0.4683099833186823,70.38225904800004,69.5803351340001,70.69165095299985,193.28559879866668,2.0245147328071833,194.2076419620001,190.4771600920001,195.1719943419998,85.41656666666667,0.25608354539529443,85.4487,85.0881,85.7129,933.3447265625,0.12290987330053109,933.408203125,933.1728515625,933.453125,927.1279296875,0.13196487714712477,927.181640625,926.9462890625,927.255859375,930.1276041666666,0.13607861050821773,930.14453125,929.953125,930.28515625,923.9739583333334,0.1391097961081961,923.98828125,923.796875,924.13671875,4051;4051;4051,0;0;0,0;0;0,0;0;0,VALID_3_REPS
OXFORD,Palace_01,P-LIO,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,P22-Palace_01-P-LIO-r1-retry_cpu_affinity;P22-Palace_01-P-LIO-r2-retry_cpu_affinity;P22-Palace_01-P-LIO-r3-retry_cpu_affinity,3,0.1272,0.0,0.1272,0.1272,0.1272,64.75943805266658,1.0425278881994322,64.8756874589999,63.42845783799999,65.97416886099982,220.91360455699973,3.7463807494080843,222.02616287499956,215.87126771099997,224.84338308499963,79.13753333333334,1.107130712949273,79.2307,77.7374,80.4445,651.6357421875,0.9961917205701355,651.1728515625,650.71484375,653.01953125,645.3642578125,0.9995430856170647,644.9130859375,644.4296875,646.75,648.3802083333334,1.0000271263681912,648.0,647.390625,649.75,642.1666666666666,0.9995336504821539,641.7890625,641.17578125,643.53515625,4047;4047;4047,0;0;0,0;0;0,0;0;0,VALID_3_REPS
OXFORD,Palace_01,N-LIVO-STRIDE,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,P22-Palace_01-N-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Palace_01-N-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Palace_01-N-LIVO-STRIDE-r3-retry_cpu_affinity,3,0.10313333333333333,0.000895668589502956,0.1035,0.1019,0.104,106.12952650433343,0.38770003535556474,106.32594606799992,105.58799799700027,106.47463544800007,274.01319239666776,0.17760923533473288,273.8991259830035,273.8764236409979,274.26402756600186,162.732,0.5190741758169056,162.989,162.008,163.199,8015.567057291667,21.696155331930804,8022.9228515625,7986.091796875,8037.6865234375,8015.567057291667,21.696155331930804,8022.9228515625,7986.091796875,8037.6865234375,8012.37890625,21.606146618403837,8019.7265625,7983.01953125,8034.390625,8012.37890625,21.606146618403837,8019.7265625,7983.01953125,8034.390625,4018;4018;4018,0;0;0,4019;4019;4019,4017;4017;4017,VALID_3_REPS
OXFORD,Palace_01,P-LIVO-STRIDE,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,P22-Palace_01-P-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Palace_01-P-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Palace_01-P-LIVO-STRIDE-r3-retry_cpu_affinity,3,0.13076666666666667,0.00024944382578492424,0.1307,0.1305,0.1311,182.70914925233353,0.800112575249833,182.6219602160004,181.77572342600013,183.72976411500008,434.9095050263342,2.0569689696689424,434.9626195739988,432.364105529001,437.4017899760029,240.85533333333333,0.8917422397880623,240.739,239.826,242.001,7871.943684895833,60.59893015101441,7870.30078125,7798.560546875,7946.9697265625,7870.354166666667,60.68365778722359,7865.5322265625,7798.560546875,7946.9697265625,7868.734375,60.59122023565116,7867.1015625,7795.35546875,7943.74609375,7867.158854166667,60.67458744531413,7862.375,7795.35546875,7943.74609375,4014;4014;4014,0;0;0,4014;4014;4014,4012;4012;4011,VALID_3_REPS
OXFORD,Quarter_01,N-LIO,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,P22-Quarter_01-N-LIO-r1-retry_cpu_affinity;P22-Quarter_01-N-LIO-r2-retry_cpu_affinity;P22-Quarter_01-N-LIO-r3-retry_cpu_affinity,3,0.0495,0.0,0.0495,0.0495,0.0495,65.69601956000004,0.42080736381133094,65.81307001200007,65.13217992700008,66.14280874099997,170.05846635099982,0.8441935368228481,170.1532118739993,168.98043285200015,171.04175432699998,79.70323333333333,0.545844821253158,79.8377,78.9777,80.2943,1049.33984375,7.642999135876939,1044.83203125,1043.0859375,1060.1015625,1042.732421875,8.810928962217666,1036.82421875,1036.185546875,1055.1875,1046.08984375,7.657617729661085,1041.65625,1039.75,1056.86328125,1039.5455729166667,8.822782152900224,1033.55859375,1033.05859375,1052.01953125,2893;2893;2893,0;0;0,0;0;0,0;0;0,VALID_3_REPS
OXFORD,Quarter_01,P-LIO,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,P22-Quarter_01-P-LIO-r1-retry_cpu_affinity;P22-Quarter_01-P-LIO-r2-retry_cpu_affinity;P22-Quarter_01-P-LIO-r3-retry_cpu_affinity,3,0.051,0.0,0.051,0.051,0.051,59.23451305999999,0.2670353022844063,59.389697412999865,58.85875961600007,59.45508215100003,202.44685071066704,1.0288200131012846,203.08826936600022,200.99514955700013,203.25713320900076,71.3236,0.2942755284876152,71.5007,70.9089,71.5612,521.2171223958334,0.08869830469123875,521.189453125,521.125,521.3369140625,515.0927734375,0.0868463716974879,515.08203125,514.9921875,515.2041015625,517.96484375,0.09773434377497503,518.015625,517.828125,518.05078125,511.9036458333333,0.09842578744252217,511.95703125,511.765625,511.98828125,2889;2889;2889,0;0;0,0;0;0,0;0;0,VALID_3_REPS
OXFORD,Quarter_01,N-LIVO-STRIDE,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,P22-Quarter_01-N-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Quarter_01-N-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Quarter_01-N-LIVO-STRIDE-r3-retry_cpu_affinity,3,0.0472,0.0002943920288775947,0.0473,0.0468,0.0475,94.5898173593333,2.6953630797332937,92.98806724700023,92.39515062299971,98.38623420799993,237.46995895166626,7.211068806027761,234.36916529699832,230.6067906000004,247.43392095800004,137.217,4.088430098053126,134.762,133.911,142.978,5985.654947916667,29.97698140613169,5979.1240234375,5952.64453125,6025.1962890625,5985.654947916667,29.97698140613169,5979.1240234375,5952.64453125,6025.1962890625,5982.45703125,29.993344903918114,5975.859375,5949.46875,6022.04296875,5982.45703125,29.993344903918114,5975.859375,5949.46875,6022.04296875,2870;2870;2870,0;0;0,2871;2871;2871,2869;2869;2869,VALID_3_REPS
OXFORD,Quarter_01,P-LIVO-STRIDE,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,P22-Quarter_01-P-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Quarter_01-P-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Quarter_01-P-LIVO-STRIDE-r3-retry_cpu_affinity,3,0.06493333333333333,0.0014522013940527962,0.0657,0.0629,0.0662,130.62616655366676,0.5839609989145331,130.89599176000027,129.81530170300007,131.16720619799992,339.65249310233406,1.8795807675048306,340.90217574200085,336.99591465200183,341.0593889129995,174.414,0.6326362830779285,174.208,173.763,175.271,6053.343424479167,33.49781052312636,6074.31640625,6006.0703125,6079.6435546875,6052.778971354167,33.061308853944645,6074.31640625,6006.0703125,6077.9501953125,6050.66015625,32.74064972553034,6071.0859375,6004.4609375,6076.43359375,6050.111979166667,32.31554308822312,6071.0859375,6004.4609375,6074.7890625,2866;2866;2866,0;0;0,2866;2866;2866,2864;2864;2864,VALID_3_REPS
