family,sequence,arm,stride,repetition,run_id,run_dir,status,config_authority,config_sha256,shared_semantic_sha256,source_head,ate_rmse_m,matched_count,trajectory_rows,backend_attempted,backend_success,backend_rejected,visual_calls,visual_commits,estimator_wall_s,estimator_cpu_s,estimator_count,offline_wall_s,offline_process_cpu_s,bag_duration_s,rtf,peak_raw_cpu_pct,peak_rss_mib,final_rss_mib,peak_pss_mib,final_pss_mib,peak_uss_mib,final_uss_mib,config_identity,stride_identity
NTU,nya_03,N-LIVO-STRIDE,1,2,P15-nya_03-N-LIVO-r2,results/prob_livo/prompt15/formal/P15-nya_03-N-LIVO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.033331866156,0,4090.0,4090.0,4090.0,0.0,4091.0,4089.0,88.4660356699998,324.22292891500035,8183.0,101.599,375.076,0.0,nan,396.114,2292.89453125,2292.89453125,2274.49609375,2274.49609375,2273.01953125,2273.01953125,PASS,PASS
NTU,nya_03,N-LIVO-STRIDE,1,3,P15-nya_03-N-LIVO-r3,results/prob_livo/prompt15/formal/P15-nya_03-N-LIVO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.033347343562,0,4090.0,4090.0,4090.0,0.0,4091.0,4089.0,76.40665572599968,282.764283617,8183.0,83.3364,310.368,0.0,nan,397.425,2337.8359375,2337.8359375,2318.8408203125,2318.8408203125,2315.765625,2315.765625,PASS,PASS
NTU,nya_03,P-LIVO-STRIDE,1,1,P15-nya_03-P-LIVO-r1,results/prob_livo/prompt15/formal/P15-nya_03-P-LIVO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.031899786164,0,4086.0,4092.0,4091.0,1.0,4086.0,4084.0,46.276194098999945,170.78692815099987,8183.0,50.4382,181.961,0.0,nan,386.883,2124.51171875,2124.51171875,2105.0498046875,2105.0498046875,2102.12109375,2102.12109375,PASS,PASS
NTU,nya_03,P-LIVO-STRIDE,1,2,P15-nya_03-P-LIVO-r2,results/prob_livo/prompt15/formal/P15-nya_03-P-LIVO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.031920364763,0,4086.0,4092.0,4091.0,1.0,4086.0,4084.0,67.41060494600015,243.9800112469991,8183.0,72.9438,259.241,0.0,nan,385.905,2127.625,2127.625,2108.1748046875,2108.1748046875,2105.3515625,2105.3515625,PASS,PASS
NTU,nya_03,P-LIVO-STRIDE,1,3,P15-nya_03-P-LIVO-r3,results/prob_livo/prompt15/formal/P15-nya_03-P-LIVO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.031950797092,0,4086.0,4092.0,4091.0,1.0,4086.0,4084.0,62.92053889900011,225.99210837700002,8183.0,68.5877,241.485,0.0,nan,384.688,2119.8828125,2118.12109375,2101.1357421875,2099.4912109375,2097.9453125,2096.37109375,PASS,PASS
NTU,sbs_01,N-LIO,1,1,P15-sbs_01-N-LIO-r1,results/prob_livo/prompt15/formal/P15-sbs_01-N-LIO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.0277659364,0,3540.0,3540.0,3540.0,0.0,0.0,0.0,26.88874932999998,108.66091191100021,3542.0,30.0393,117.45,0.0,nan,395.483,1850.07421875,1850.07421875,1830.6025390625,1830.6025390625,1827.703125,1827.703125,PASS,PASS
NTU,sbs_01,N-LIO,1,2,P15-sbs_01-N-LIO-r2,results/prob_livo/prompt15/formal/P15-sbs_01-N-LIO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.0277659364,0,3540.0,3540.0,3540.0,0.0,0.0,0.0,37.80176594800003,151.65765625399985,3542.0,42.0289,165.119,0.0,nan,398.146,1847.9296875,1847.9296875,1827.90625,1827.90625,1825.12109375,1825.12109375,PASS,PASS
NTU,sbs_01,N-LIO,1,3,P15-sbs_01-N-LIO-r3,results/prob_livo/prompt15/formal/P15-sbs_01-N-LIO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.0277659364,0,3540.0,3540.0,3540.0,0.0,0.0,0.0,38.61028119400002,150.7235988320001,3542.0,47.0937,180.575,0.0,nan,395.176,1845.34765625,1845.00390625,1826.7294921875,1826.2333984375,1823.60546875,1823.1796875,PASS,PASS
NTU,sbs_01,P-LIO,1,1,P15-sbs_01-P-LIO-r1,results/prob_livo/prompt15/formal/P15-sbs_01-P-LIO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.025729330675,0,3536.0,3542.0,3542.0,0.0,0.0,0.0,19.06017302499996,71.96394272499994,3542.0,22.2457,75.7283,0.0,nan,350.819,303.6328125,301.8125,283.9189453125,282.1416015625,280.9375,279.23046875,PASS,PASS
NTU,sbs_01,P-LIO,1,2,P15-sbs_01-P-LIO-r2,results/prob_livo/prompt15/formal/P15-sbs_01-P-LIO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.025729330675,0,3536.0,3542.0,3542.0,0.0,0.0,0.0,27.932282735999966,104.80158630000038,3542.0,32.4003,109.748,0.0,nan,349.438,303.1015625,301.46484375,282.4775390625,280.8681640625,279.5703125,278.03125,PASS,PASS
NTU,sbs_01,P-LIO,1,3,P15-sbs_01-P-LIO-r3,results/prob_livo/prompt15/formal/P15-sbs_01-P-LIO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.025729330675,0,3536.0,3542.0,3542.0,0.0,0.0,0.0,24.892285879000013,94.3029362410001,3542.0,28.8611,98.9645,0.0,nan,351.049,299.8515625,299.24609375,280.89453125,280.14453125,277.7265625,277.046875,PASS,PASS
NTU,sbs_01,N-LIVO-STRIDE,1,1,P15-sbs_01-N-LIVO-r1,results/prob_livo/prompt15/formal/P15-sbs_01-N-LIVO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.028938280152,0,3538.0,3538.0,3538.0,0.0,3538.0,3537.0,49.30927053699989,175.55365269099931,7077.0,53.8754,197.239,0.0,nan,392.377,3400.65625,3400.65625,3380.935546875,3380.935546875,3378.01171875,3378.01171875,PASS,PASS
NTU,sbs_01,N-LIVO-STRIDE,1,2,P15-sbs_01-N-LIVO-r2,results/prob_livo/prompt15/formal/P15-sbs_01-N-LIVO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.029034259859,0,3538.0,3538.0,3538.0,0.0,3538.0,3537.0,70.42732894900008,257.74283461599987,7077.0,77.2336,286.091,0.0,nan,395.998,3397.16015625,3397.16015625,3378.8447265625,3378.8447265625,3377.33984375,3377.33984375,PASS,PASS
NTU,sbs_01,N-LIVO-STRIDE,1,3,P15-sbs_01-N-LIVO-r3,results/prob_livo/prompt15/formal/P15-sbs_01-N-LIVO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.028935797191,0,3538.0,3538.0,3538.0,0.0,3538.0,3537.0,63.64541644300006,233.36628032899898,7077.0,69.0872,258.485,0.0,nan,397.13,3396.46875,3396.46875,3377.5263671875,3377.5263671875,3374.44140625,3374.44140625,PASS,PASS
NTU,sbs_01,P-LIVO-STRIDE,1,1,P15-sbs_01-P-LIVO-r1,results/prob_livo/prompt15/formal/P15-sbs_01-P-LIVO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.029509392195,0,3534.0,3539.0,3539.0,0.0,3534.0,3532.0,40.16359215200023,139.6637107949994,7077.0,43.686,149.983,0.0,nan,379.148,1893.33984375,1893.33984375,1874.21875,1874.21875,1871.3515625,1871.3515625,PASS,PASS
NTU,sbs_01,P-LIVO-STRIDE,1,2,P15-sbs_01-P-LIVO-r2,results/prob_livo/prompt15/formal/P15-sbs_01-P-LIVO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.029509392849,0,3534.0,3539.0,3539.0,0.0,3534.0,3532.0,57.74736794600006,199.99692515400096,7077.0,62.7656,214.493,0.0,nan,376.632,1882.1015625,1882.1015625,1861.94921875,1861.94921875,1859.12890625,1859.12890625,PASS,PASS
NTU,sbs_01,P-LIVO-STRIDE,1,3,P15-sbs_01-P-LIVO-r3,results/prob_livo/prompt15/formal/P15-sbs_01-P-LIVO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.029509386517,0,3534.0,3539.0,3539.0,0.0,3534.0,3532.0,53.9555728329999,186.56224027799928,7077.0,58.3888,199.286,0.0,nan,383.44,1881.75,1881.75,1864.7412109375,1864.7412109375,1863.28125,1863.28125,PASS,PASS
NTU,sbs_02,N-LIO,1,1,P15-sbs_02-N-LIO-r1,results/prob_livo/prompt15/formal/P15-sbs_02-N-LIO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.026968429626,0,3729.0,3729.0,3729.0,0.0,0.0,0.0,28.652788194999925,116.26517354800006,3732.0,31.917,125.11,0.0,nan,397.252,1808.5859375,1808.5859375,1789.13671875,1789.13671875,1786.25,1786.25,PASS,PASS
NTU,sbs_02,N-LIO,1,2,P15-sbs_02-N-LIO-r2,results/prob_livo/prompt15/formal/P15-sbs_02-N-LIO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.026968429626,0,3729.0,3729.0,3729.0,0.0,0.0,0.0,58.38908831799996,228.06223902000067,3732.0,69.5339,271.068,0.0,nan,397.684,1806.51953125,1804.97265625,1787.1328125,1785.79296875,1784.4453125,1783.17578125,PASS,PASS
NTU,sbs_02,N-LIO,1,3,P15-sbs_02-N-LIO-r3,results/prob_livo/prompt15/formal/P15-sbs_02-N-LIO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.026968429626,0,3729.0,3729.0,3729.0,0.0,0.0,0.0,38.30630001300003,153.85914411400037,3732.0,42.4743,166.692,0.0,nan,397.463,1806.3828125,1804.55859375,1787.1845703125,1785.4228515625,1784.00390625,1782.3125,PASS,PASS
NTU,sbs_02,P-LIO,1,1,P15-sbs_02-P-LIO-r1,results/prob_livo/prompt15/formal/P15-sbs_02-P-LIO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.024137094563,0,3725.0,3732.0,3732.0,0.0,0.0,0.0,19.789248424999975,74.25956373099999,3732.0,23.1032,78.1642,0.0,nan,347.722,304.10546875,304.10546875,284.4814453125,284.4814453125,281.546875,281.546875,PASS,PASS
NTU,sbs_02,P-LIO,1,2,P15-sbs_02-P-LIO-r2,results/prob_livo/prompt15/formal/P15-sbs_02-P-LIO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.024137094563,0,3725.0,3732.0,3732.0,0.0,0.0,0.0,29.10855540499988,109.43529718500046,3732.0,33.6075,114.543,0.0,nan,349.154,303.203125,303.203125,283.1533203125,283.1533203125,280.1953125,280.1953125,PASS,PASS
NTU,sbs_02,P-LIO,1,3,P15-sbs_02-P-LIO-r3,results/prob_livo/prompt15/formal/P15-sbs_02-P-LIO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.024137094563,0,3725.0,3732.0,3732.0,0.0,0.0,0.0,25.855050397000003,97.76676758400048,3732.0,30.3681,102.994,0.0,nan,349.127,303.41796875,302.32421875,284.2333984375,283.0263671875,281.0546875,279.91796875,PASS,PASS
NTU,sbs_02,N-LIVO-STRIDE,1,1,P15-sbs_02-N-LIVO-r1,results/prob_livo/prompt15/formal/P15-sbs_02-N-LIVO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.02871816332,0,3728.0,3728.0,3728.0,0.0,3728.0,3727.0,57.50405646599989,200.69976863600033,7457.0,61.7873,223.495,0.0,nan,396.024,3496.63671875,3496.63671875,3477.099609375,3477.099609375,3474.16796875,3474.16796875,PASS,PASS
NTU,sbs_02,N-LIVO-STRIDE,1,2,P15-sbs_02-N-LIVO-r2,results/prob_livo/prompt15/formal/P15-sbs_02-N-LIVO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.028679958113,0,3728.0,3728.0,3728.0,0.0,3728.0,3727.0,77.15091277300036,276.7621045250004,7457.0,83.7962,306.279,0.0,nan,398.134,3497.328125,3497.328125,3477.9296875,3477.9296875,3475.0078125,3475.0078125,PASS,PASS
NTU,sbs_02,N-LIVO-STRIDE,1,3,P15-sbs_02-N-LIVO-r3,results/prob_livo/prompt15/formal/P15-sbs_02-N-LIVO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.028719374406,0,3728.0,3728.0,3728.0,0.0,3728.0,3727.0,73.30278315499982,262.94845043099934,7457.0,78.995,290.387,0.0,nan,396.648,3491.69140625,3491.69140625,3472.498046875,3472.498046875,3469.359375,3469.359375,PASS,PASS
NTU,sbs_02,P-LIVO-STRIDE,1,1,P15-sbs_02-P-LIVO-r1,results/prob_livo/prompt15/formal/P15-sbs_02-P-LIVO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.028524672467,0,3724.0,3729.0,3729.0,0.0,3724.0,3722.0,44.32079622600012,153.23363400700032,7457.0,51.7345,173.684,0.0,nan,376.19,1997.0390625,1997.0390625,1977.1455078125,1977.1455078125,1974.23046875,1974.23046875,PASS,PASS
NTU,sbs_02,P-LIVO-STRIDE,1,2,P15-sbs_02-P-LIVO-r2,results/prob_livo/prompt15/formal/P15-sbs_02-P-LIVO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.028538467343,0,3724.0,3729.0,3729.0,0.0,3724.0,3722.0,67.70232682299992,233.68808396800094,7457.0,72.7809,248.001,0.0,nan,371.376,2003.41796875,2003.14453125,1983.859375,1983.57421875,1980.87890625,1980.6640625,PASS,PASS
NTU,sbs_02,P-LIVO-STRIDE,1,3,P15-sbs_02-P-LIVO-r3,results/prob_livo/prompt15/formal/P15-sbs_02-P-LIVO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,0.028538462468,0,3724.0,3729.0,3729.0,0.0,3724.0,3722.0,58.48136029899999,204.41963774899898,7457.0,63.0818,217.629,0.0,nan,384.312,1996.55859375,1996.55859375,1977.630859375,1977.630859375,1974.50390625,1974.50390625,PASS,PASS
NTU,sbs_03,N-LIO,1,1,P15-sbs_03-N-LIO-r1,results/prob_livo/prompt15/formal/P15-sbs_03-N-LIO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.033383139769,0,3891.0,3891.0,3891.0,0.0,0.0,0.0,29.909788495999912,120.96693263200018,3893.0,33.5584,130.529,0.0,nan,395.008,1807.609375,1807.609375,1788.224609375,1788.224609375,1785.32421875,1785.32421875,PASS,PASS
NTU,sbs_03,N-LIO,1,2,P15-sbs_03-N-LIO-r2,results/prob_livo/prompt15/formal/P15-sbs_03-N-LIO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.033383139769,0,3891.0,3891.0,3891.0,0.0,0.0,0.0,38.94371830699997,156.3766675590003,3893.0,43.2233,169.829,0.0,nan,397.286,1805.80859375,1805.80859375,1786.3193359375,1786.3193359375,1783.38671875,1783.38671875,PASS,PASS
NTU,sbs_03,N-LIO,1,3,P15-sbs_03-N-LIO-r3,results/prob_livo/prompt15/formal/P15-sbs_03-N-LIO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.033383139769,0,3891.0,3891.0,3891.0,0.0,0.0,0.0,30.43659770400003,123.32617297099969,3893.0,33.9449,132.855,0.0,nan,396.405,1806.4375,1806.4375,1788.861328125,1788.861328125,1787.4609375,1787.4609375,PASS,PASS
NTU,sbs_03,P-LIO,1,1,P15-sbs_03-P-LIO-r1,results/prob_livo/prompt15/formal/P15-sbs_03-P-LIO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.025554175775,0,3887.0,3893.0,3893.0,0.0,0.0,0.0,21.044041643999957,79.34103872900035,3893.0,24.5213,83.4326,0.0,nan,348.784,326.48046875,325.81640625,306.84765625,306.125,303.83984375,303.1875,PASS,PASS
NTU,sbs_03,P-LIO,1,2,P15-sbs_03-P-LIO-r2,results/prob_livo/prompt15/formal/P15-sbs_03-P-LIO-r2,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.025554175775,0,3887.0,3893.0,3893.0,0.0,0.0,0.0,31.00357564200002,116.45450317799975,3893.0,36.2954,122.361,0.0,nan,347.737,327.515625,325.33203125,307.50390625,305.16015625,304.4921875,302.21875,PASS,PASS
NTU,sbs_03,P-LIO,1,3,P15-sbs_03-P-LIO-r3,results/prob_livo/prompt15/formal/P15-sbs_03-P-LIO-r3,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,0.025554175775,0,3887.0,3893.0,3893.0,0.0,0.0,0.0,22.32387880700002,84.06466112400028,3893.0,25.8934,88.2707,0.0,nan,350.433,325.11328125,325.11328125,305.4013671875,305.4013671875,302.4375,302.4375,PASS,PASS
NTU,sbs_03,N-LIVO-STRIDE,1,1,P15-sbs_03-N-LIVO-r1,results/prob_livo/prompt15/formal/P15-sbs_03-N-LIVO-r1,VALID,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,0.031150490627,0,3889.0,3889.0,3889.0,0.0,3890.0,3888.0,54.505008583000105,192.26418691200124,7781.0,59.1203,214.732,0.0,nan,395.889,3532.65625,3532.65625,3513.3134765625,3513.3134765625,3510.3828125,3510.3828125,PASS,PASS
